id;time;time7c;intimacy;conflict;confc;confcb;confcw;relqual;;confc;confcw;;confcb;
7;8;-0,785714286;1,62;1;0,7786797;0,207251129;0,571428571;0;0;0,778679654;0,892857143;-0,321428571;-0,114177489;0,321428618
7;9;-0,642857143;5,59;0;-0,2213203;0,207251129;-0,428571429;0;-9,99201E-16;-0,221320346;-0,107142857;-0,321428571;-0,114177489;0,321428618
7;10;-0,5;6,57;0;-0,2213203;0,207251129;-0,428571429;0;-9,99201E-16;-0,221320346;-0,107142857;-0,321428571;-0,114177489;0,321428618
7;11;-0,357142857;5,53;1;0,7786797;0,207251129;0,571428571;0;0;0,778679654;0,892857143;-0,321428571;-0,114177489;0,321428618
7;12;-0,214285714;3,18;0;-0,2213203;0,207251129;-0,428571429;0;-9,99201E-16;-0,221320346;-0,107142857;-0,321428571;-0,114177489;0,321428618
7;13;-0,071428571;3,61;1;0,7786797;0,207251129;0,571428571;0;0;0,778679654;0,892857143;-0,321428571;-0,114177489;0,321428618
7;14;0,071428571;6,31;0;-0,2213203;0,207251129;-0,428571429;0;-9,99201E-16;-0,221320346;-0,107142857;-0,321428571;-0,114177489;0,321428618
7;15;0,214285714;1,27;1;0,7786797;0,207251129;0,571428571;0;0;0,778679654;0,892857143;-0,321428571;-0,114177489;0,321428618
7;16;0,357142857;8;0;-0,2213203;0,207251129;-0,428571429;0;-9,99201E-16;-0,221320346;-0,107142857;-0,321428571;-0,114177489;0,321428618
7;17;0,5;4,65;0;-0,2213203;0,207251129;-0,428571429;0;-9,99201E-16;-0,221320346;-0,107142857;-0,321428571;-0,114177489;0,321428618
7;18;0,642857143;7,45;0;-0,2213203;0,207251129;-0,428571429;0;-9,99201E-16;-0,221320346;-0,107142857;-0,321428571;-0,114177489;0,321428618
7;19;0,785714286;2,7;0;-0,2213203;0,207251129;-0,428571429;0;-9,99201E-16;-0,221320346;-0,107142857;-0,321428571;-0,114177489;0,321428618
7;20;0,928571429;1,9;1;0,7786797;0,207251129;0,571428571;0;0;0,778679654;0,892857143;-0,321428571;-0,114177489;0,321428618
7;21;107.142.857.142.857;3,29;1;0,7786797;0,207251129;0,571428571;0;0;0,778679654;0,892857143;-0,321428571;-0,114177489;0,321428618
7;22;121.428.571.428.571;3,75;1;0,7786797;0,207251129;0,571428571;0;0;0,778679654;0,892857143;-0,321428571;-0,114177489;0,321428618
7;23;135.714.285.714.286;1,95;0;-0,2213203;0,207251129;-0,428571429;0;-9,99201E-16;-0,221320346;-0,107142857;-0,321428571;-0,114177489;0,321428618
7;24;1,5;4,79;0;-0,2213203;0,207251129;-0,428571429;0;-9,99201E-16;-0,221320346;-0,107142857;-0,321428571;-0,114177489;0,321428618
7;25;164.285.714.285.714;2,05;1;0,7786797;0,207251129;0,571428571;0;0;0,778679654;0,892857143;-0,321428571;-0,114177489;0,321428618
7;26;178.571.428.571.429;1,31;1;0,7786797;0,207251129;0,571428571;0;0;0,778679654;0,892857143;-0,321428571;-0,114177489;0,321428618
7;27;192.857.142.857.143;6,03;0;-0,2213203;0,207251129;-0,428571429;0;-9,99201E-16;-0,221320346;-0,107142857;-0,321428571;-0,114177489;0,321428618
8;0;-192.857.142.857.143;2,05;1;0,7786797;-0,007034586;0,785714286;0;0;0,778679654;0,892857143;-0,107142857;-0,114177489;0,107142903
8;1;-178.571.428.571.429;0;1;0,7786797;-0,007034586;0,785714286;0;0;0,778679654;0,892857143;-0,107142857;-0,114177489;0,107142903
8;2;-164.285.714.285.714;4,47;0;-0,2213203;-0,007034586;-0,214285714;0;-3,05311E-16;-0,221320346;-0,107142857;-0,107142857;-0,114177489;0,107142903
8;3;-1,5;2,2;0;-0,2213203;-0,007034586;-0,214285714;0;-3,05311E-16;-0,221320346;-0,107142857;-0,107142857;-0,114177489;0,107142903
8;4;-135.714.285.714.286;1,36;0;-0,2213203;-0,007034586;-0,214285714;0;-3,05311E-16;-0,221320346;-0,107142857;-0,107142857;-0,114177489;0,107142903
8;5;-121.428.571.428.571;0;1;0,7786797;-0,007034586;0,785714286;0;0;0,778679654;0,892857143;-0,107142857;-0,114177489;0,107142903
8;6;-107.142.857.142.857;4,18;0;-0,2213203;-0,007034586;-0,214285714;0;-3,05311E-16;-0,221320346;-0,107142857;-0,107142857;-0,114177489;0,107142903
8;7;-0,928571429;1,09;0;-0,2213203;-0,007034586;-0,214285714;0;-3,05311E-16;-0,221320346;-0,107142857;-0,107142857;-0,114177489;0,107142903
8;8;-0,785714286;2,63;0;-0,2213203;-0,007034586;-0,214285714;0;-3,05311E-16;-0,221320346;-0,107142857;-0,107142857;-0,114177489;0,107142903
8;9;-0,642857143;8,52;0;-0,2213203;-0,007034586;-0,214285714;0;-3,05311E-16;-0,221320346;-0,107142857;-0,107142857;-0,114177489;0,107142903
8;10;-0,5;1,28;0;-0,2213203;-0,007034586;-0,214285714;0;-3,05311E-16;-0,221320346;-0,107142857;-0,107142857;-0,114177489;0,107142903
8;11;-0,357142857;6,74;0;-0,2213203;-0,007034586;-0,214285714;0;-3,05311E-16;-0,221320346;-0,107142857;-0,107142857;-0,114177489;0,107142903
8;12;-0,214285714;4,54;0;-0,2213203;-0,007034586;-0,214285714;0;-3,05311E-16;-0,221320346;-0,107142857;-0,107142857;-0,114177489;0,107142903
8;13;-0,071428571;1,41;0;-0,2213203;-0,007034586;-0,214285714;0;-3,05311E-16;-0,221320346;-0,107142857;-0,107142857;-0,114177489;0,107142903
8;14;0,071428571;2,98;0;-0,2213203;-0,007034586;-0,214285714;0;-3,05311E-16;-0,221320346;-0,107142857;-0,107142857;-0,114177489;0,107142903
8;15;0,214285714;4,08;0;-0,2213203;-0,007034586;-0,214285714;0;-3,05311E-16;-0,221320346;-0,107142857;-0,107142857;-0,114177489;0,107142903
8;16;0,357142857;4,29;0;-0,2213203;-0,007034586;-0,214285714;0;-3,05311E-16;-0,221320346;-0,107142857;-0,107142857;-0,114177489;0,107142903
8;17;0,5;4,47;0;-0,2213203;-0,007034586;-0,214285714;0;-3,05311E-16;-0,221320346;-0,107142857;-0,107142857;-0,114177489;0,107142903
8;18;0,642857143;0,26;1;0,7786797;-0,007034586;0,785714286;0;0;0,778679654;0,892857143;-0,107142857;-0,114177489;0,107142903
8;19;0,785714286;3,27;0;-0,2213203;-0,007034586;-0,214285714;0;-3,05311E-16;-0,221320346;-0,107142857;-0,107142857;-0,114177489;0,107142903
8;20;0,928571429;1,79;1;0,7786797;-0,007034586;0,785714286;0;0;0,778679654;0,892857143;-0,107142857;-0,114177489;0,107142903
8;21;107.142.857.142.857;4,4;0;-0,2213203;-0,007034586;-0,214285714;0;-3,05311E-16;-0,221320346;-0,107142857;-0,107142857;-0,114177489;0,107142903
8;22;121.428.571.428.571;3,43;0;-0,2213203;-0,007034586;-0,214285714;0;-3,05311E-16;-0,221320346;-0,107142857;-0,107142857;-0,114177489;0,107142903
8;23;135.714.285.714.286;5,78;0;-0,2213203;-0,007034586;-0,214285714;0;-3,05311E-16;-0,221320346;-0,107142857;-0,107142857;-0,114177489;0,107142903
8;24;1,5;2,44;0;-0,2213203;-0,007034586;-0,214285714;0;-3,05311E-16;-0,221320346;-0,107142857;-0,107142857;-0,114177489;0,107142903
8;25;164.285.714.285.714;0,6;0;-0,2213203;-0,007034586;-0,214285714;0;-3,05311E-16;-0,221320346;-0,107142857;-0,107142857;-0,114177489;0,107142903
8;26;178.571.428.571.429;2,66;0;-0,2213203;-0,007034586;-0,214285714;0;-3,05311E-16;-0,221320346;-0,107142857;-0,107142857;-0,114177489;0,107142903
8;27;192.857.142.857.143;0;1;0,7786797;-0,007034586;0,785714286;0;0;0,778679654;0,892857143;-0,107142857;-0,114177489;0,107142903
9;0;-192.857.142.857.143;1,12;0;-0,2213203;-0,007034586;-0,214285714;0;-2,77556E-16;-0,221320346;-0,107142857;-0,107142857;-0,114177489;0,107142903
9;1;-178.571.428.571.429;4,7;0;-0,2213203;-0,007034586;-0,214285714;0;-2,77556E-16;-0,221320346;-0,107142857;-0,107142857;-0,114177489;0,107142903
9;2;-164.285.714.285.714;4,82;0;-0,2213203;-0,007034586;-0,214285714;0;-2,77556E-16;-0,221320346;-0,107142857;-0,107142857;-0,114177489;0,107142903
9;3;-1,5;3,9;1;0,7786797;-0,007034586;0,785714286;0;0;0,778679654;0,892857143;-0,107142857;-0,114177489;0,107142903
9;4;-135.714.285.714.286;10;0;-0,2213203;-0,007034586;-0,214285714;0;-2,77556E-16;-0,221320346;-0,107142857;-0,107142857;-0,114177489;0,107142903
9;5;-121.428.571.428.571;5,14;0;-0,2213203;-0,007034586;-0,214285714;0;-2,77556E-16;-0,221320346;-0,107142857;-0,107142857;-0,114177489;0,107142903
9;6;-107.142.857.142.857;5,25;0;-0,2213203;-0,007034586;-0,214285714;0;-2,77556E-16;-0,221320346;-0,107142857;-0,107142857;-0,114177489;0,107142903
9;7;-0,928571429;3,24;0;-0,2213203;-0,007034586;-0,214285714;0;-2,77556E-16;-0,221320346;-0,107142857;-0,107142857;-0,114177489;0,107142903
9;8;-0,785714286;2,58;0;-0,2213203;-0,007034586;-0,214285714;0;-2,77556E-16;-0,221320346;-0,107142857;-0,107142857;-0,114177489;0,107142903
9;9;-0,642857143;7,19;0;-0,2213203;-0,007034586;-0,214285714;0;-2,77556E-16;-0,221320346;-0,107142857;-0,107142857;-0,114177489;0,107142903
9;10;-0,5;1,08;1;0,7786797;-0,007034586;0,785714286;0;0;0,778679654;0,892857143;-0,107142857;-0,114177489;0,107142903
9;11;-0,357142857;4,38;0;-0,2213203;-0,007034586;-0,214285714;0;-2,77556E-16;-0,221320346;-0,107142857;-0,107142857;-0,114177489;0,107142903
9;12;-0,214285714;5,67;0;-0,2213203;-0,007034586;-0,214285714;0;-2,77556E-16;-0,221320346;-0,107142857;-0,107142857;-0,114177489;0,107142903
9;13;-0,071428571;6,31;0;-0,2213203;-0,007034586;-0,214285714;0;-2,77556E-16;-0,221320346;-0,107142857;-0,107142857;-0,114177489;0,107142903
9;14;0,071428571;7,99;0;-0,2213203;-0,007034586;-0,214285714;0;-2,77556E-16;-0,221320346;-0,107142857;-0,107142857;-0,114177489;0,107142903
9;15;0,214285714;4,41;0;-0,2213203;-0,007034586;-0,214285714;0;-2,77556E-16;-0,221320346;-0,107142857;-0,107142857;-0,114177489;0,107142903
9;16;0,357142857;3,64;1;0,7786797;-0,007034586;0,785714286;0;0;0,778679654;0,892857143;-0,107142857;-0,114177489;0,107142903
9;17;0,5;4,71;0;-0,2213203;-0,007034586;-0,214285714;0;-2,77556E-16;-0,221320346;-0,107142857;-0,107142857;-0,114177489;0,107142903
9;18;0,642857143;4,86;1;0,7786797;-0,007034586;0,785714286;0;0;0,778679654;0,892857143;-0,107142857;-0,114177489;0,107142903
9;19;0,785714286;4,22;0;-0,2213203;-0,007034586;-0,214285714;0;-2,77556E-16;-0,221320346;-0,107142857;-0,107142857;-0,114177489;0,107142903
9;20;0,928571429;6,68;0;-0,2213203;-0,007034586;-0,214285714;0;-2,77556E-16;-0,221320346;-0,107142857;-0,107142857;-0,114177489;0,107142903
9;21;107.142.857.142.857;8,01;0;-0,2213203;-0,007034586;-0,214285714;0;-2,77556E-16;-0,221320346;-0,107142857;-0,107142857;-0,114177489;0,107142903
9;22;121.428.571.428.571;3,77;1;0,7786797;-0,007034586;0,785714286;0;0;0,778679654;0,892857143;-0,107142857;-0,114177489;0,107142903
9;23;135.714.285.714.286;3,93;1;0,7786797;-0,007034586;0,785714286;0;0;0,778679654;0,892857143;-0,107142857;-0,114177489;0,107142903
9;24;1,5;4,65;0;-0,2213203;-0,007034586;-0,214285714;0;-2,77556E-16;-0,221320346;-0,107142857;-0,107142857;-0,114177489;0,107142903
9;25;164.285.714.285.714;7,15;0;-0,2213203;-0,007034586;-0,214285714;0;-2,77556E-16;-0,221320346;-0,107142857;-0,107142857;-0,114177489;0,107142903
9;26;178.571.428.571.429;5,69;0;-0,2213203;-0,007034586;-0,214285714;0;-2,77556E-16;-0,221320346;-0,107142857;-0,107142857;-0,114177489;0,107142903
9;27;192.857.142.857.143;3,02;0;-0,2213203;-0,007034586;-0,214285714;0;-2,77556E-16;-0,221320346;-0,107142857;-0,107142857;-0,114177489;0,107142903
10;0;-192.857.142.857.143;4,65;0;-0,2213203;-0,078463157;-0,142857143;1;0;-0,221320346;-0,107142857;-0,035714286;-0,114177489;0,035714332
10;1;-178.571.428.571.429;3,88;0;-0,2213203;-0,078463157;-0,142857143;1;0;-0,221320346;-0,107142857;-0,035714286;-0,114177489;0,035714332
10;2;-164.285.714.285.714;4,11;1;0,7786797;-0,078463157;0,857142857;1;0;0,778679654;0,892857143;-0,035714286;-0,114177489;0,035714332
10;3;-1,5;4,76;0;-0,2213203;-0,078463157;-0,142857143;1;0;-0,221320346;-0,107142857;-0,035714286;-0,114177489;0,035714332
10;4;-135.714.285.714.286;4,05;0;-0,2213203;-0,078463157;-0,142857143;1;0;-0,221320346;-0,107142857;-0,035714286;-0,114177489;0,035714332
10;5;-121.428.571.428.571;5,7;0;-0,2213203;-0,078463157;-0,142857143;1;0;-0,221320346;-0,107142857;-0,035714286;-0,114177489;0,035714332
10;6;-107.142.857.142.857;4,28;1;0,7786797;-0,078463157;0,857142857;1;0;0,778679654;0,892857143;-0,035714286;-0,114177489;0,035714332
10;7;-0,928571429;5,42;0;-0,2213203;-0,078463157;-0,142857143;1;0;-0,221320346;-0,107142857;-0,035714286;-0,114177489;0,035714332
10;8;-0,785714286;4,72;0;-0,2213203;-0,078463157;-0,142857143;1;0;-0,221320346;-0,107142857;-0,035714286;-0,114177489;0,035714332
10;9;-0,642857143;7,77;0;-0,2213203;-0,078463157;-0,142857143;1;0;-0,221320346;-0,107142857;-0,035714286;-0,114177489;0,035714332
10;10;-0,5;6,99;0;-0,2213203;-0,078463157;-0,142857143;1;0;-0,221320346;-0,107142857;-0,035714286;-0,114177489;0,035714332
10;11;-0,357142857;5,87;0;-0,2213203;-0,078463157;-0,142857143;1;0;-0,221320346;-0,107142857;-0,035714286;-0,114177489;0,035714332
10;12;-0,214285714;6,01;0;-0,2213203;-0,078463157;-0,142857143;1;0;-0,221320346;-0,107142857;-0,035714286;-0,114177489;0,035714332
10;13;-0,071428571;4,32;0;-0,2213203;-0,078463157;-0,142857143;1;0;-0,221320346;-0,107142857;-0,035714286;-0,114177489;0,035714332
10;14;0,071428571;6,02;0;-0,2213203;-0,078463157;-0,142857143;1;0;-0,221320346;-0,107142857;-0,035714286;-0,114177489;0,035714332
10;15;0,214285714;5,04;0;-0,2213203;-0,078463157;-0,142857143;1;0;-0,221320346;-0,107142857;-0,035714286;-0,114177489;0,035714332
10;16;0,357142857;5,11;0;-0,2213203;-0,078463157;-0,142857143;1;0;-0,221320346;-0,107142857;-0,035714286;-0,114177489;0,035714332
10;17;0,5;0,37;1;0,7786797;-0,078463157;0,857142857;1;0;0,778679654;0,892857143;-0,035714286;-0,114177489;0,035714332
10;18;0,642857143;5,65;0;-0,2213203;-0,078463157;-0,142857143;1;0;-0,221320346;-0,107142857;-0,035714286;-0,114177489;0,035714332
10;19;0,785714286;2,79;0;-0,2213203;-0,078463157;-0,142857143;1;0;-0,221320346;-0,107142857;-0,035714286;-0,114177489;0,035714332
10;20;0,928571429;4,78;1;0,7786797;-0,078463157;0,857142857;1;0;0,778679654;0,892857143;-0,035714286;-0,114177489;0,035714332
10;21;107.142.857.142.857;8,35;0;-0,2213203;-0,078463157;-0,142857143;1;0;-0,221320346;-0,107142857;-0,035714286;-0,114177489;0,035714332
10;22;121.428.571.428.571;2,85;0;-0,2213203;-0,078463157;-0,142857143;1;0;-0,221320346;-0,107142857;-0,035714286;-0,114177489;0,035714332
10;23;135.714.285.714.286;8,86;0;-0,2213203;-0,078463157;-0,142857143;1;0;-0,221320346;-0,107142857;-0,035714286;-0,114177489;0,035714332
10;24;1,5;1,26;0;-0,2213203;-0,078463157;-0,142857143;1;0;-0,221320346;-0,107142857;-0,035714286;-0,114177489;0,035714332
10;25;164.285.714.285.714;3,87;0;-0,2213203;-0,078463157;-0,142857143;1;0;-0,221320346;-0,107142857;-0,035714286;-0,114177489;0,035714332
10;26;178.571.428.571.429;6,35;0;-0,2213203;-0,078463157;-0,142857143;1;0;-0,221320346;-0,107142857;-0,035714286;-0,114177489;0,035714332
10;27;192.857.142.857.143;6,38;0;-0,2213203;-0,078463157;-0,142857143;1;0;-0,221320346;-0,107142857;-0,035714286;-0,114177489;0,035714332
11;0;-192.857.142.857.143;9,76;0;-0,2213203;-0,042748871;-0,178571429;1;3,88578E-16;-0,221320346;-0,107142857;-0,071428571;-0,114177489;0,071428618
11;1;-178.571.428.571.429;4,62;0;-0,2213203;-0,042748871;-0,178571429;1;3,88578E-16;-0,221320346;-0,107142857;-0,071428571;-0,114177489;0,071428618
11;2;-164.285.714.285.714;6,97;0;-0,2213203;-0,042748871;-0,178571429;1;3,88578E-16;-0,221320346;-0,107142857;-0,071428571;-0,114177489;0,071428618
11;3;-1,5;4,13;0;-0,2213203;-0,042748871;-0,178571429;1;3,88578E-16;-0,221320346;-0,107142857;-0,071428571;-0,114177489;0,071428618
11;4;-135.714.285.714.286;9,81;0;-0,2213203;-0,042748871;-0,178571429;1;3,88578E-16;-0,221320346;-0,107142857;-0,071428571;-0,114177489;0,071428618
11;5;-121.428.571.428.571;4,19;0;-0,2213203;-0,042748871;-0,178571429;1;3,88578E-16;-0,221320346;-0,107142857;-0,071428571;-0,114177489;0,071428618
11;6;-107.142.857.142.857;5,93;0;-0,2213203;-0,042748871;-0,178571429;1;3,88578E-16;-0,221320346;-0,107142857;-0,071428571;-0,114177489;0,071428618
11;7;-0,928571429;6,93;0;-0,2213203;-0,042748871;-0,178571429;1;3,88578E-16;-0,221320346;-0,107142857;-0,071428571;-0,114177489;0,071428618
11;8;-0,785714286;0,58;1;0,7786797;-0,042748871;0,821428571;1;0;0,778679654;0,892857143;-0,071428571;-0,114177489;0,071428618
11;9;-0,642857143;4,58;0;-0,2213203;-0,042748871;-0,178571429;1;3,88578E-16;-0,221320346;-0,107142857;-0,071428571;-0,114177489;0,071428618
11;10;-0,5;5,77;0;-0,2213203;-0,042748871;-0,178571429;1;3,88578E-16;-0,221320346;-0,107142857;-0,071428571;-0,114177489;0,071428618
11;11;-0,357142857;7,66;0;-0,2213203;-0,042748871;-0,178571429;1;3,88578E-16;-0,221320346;-0,107142857;-0,071428571;-0,114177489;0,071428618
11;12;-0,214285714;5,27;0;-0,2213203;-0,042748871;-0,178571429;1;3,88578E-16;-0,221320346;-0,107142857;-0,071428571;-0,114177489;0,071428618
11;13;-0,071428571;6,37;0;-0,2213203;-0,042748871;-0,178571429;1;3,88578E-16;-0,221320346;-0,107142857;-0,071428571;-0,114177489;0,071428618
11;14;0,071428571;1,99;0;-0,2213203;-0,042748871;-0,178571429;1;3,88578E-16;-0,221320346;-0,107142857;-0,071428571;-0,114177489;0,071428618
11;15;0,214285714;5,46;0;-0,2213203;-0,042748871;-0,178571429;1;3,88578E-16;-0,221320346;-0,107142857;-0,071428571;-0,114177489;0,071428618
11;16;0,357142857;5,98;0;-0,2213203;-0,042748871;-0,178571429;1;3,88578E-16;-0,221320346;-0,107142857;-0,071428571;-0,114177489;0,071428618
11;17;0,5;0;1;0,7786797;-0,042748871;0,821428571;1;0;0,778679654;0,892857143;-0,071428571;-0,114177489;0,071428618
11;18;0,642857143;1,88;1;0,7786797;-0,042748871;0,821428571;1;0;0,778679654;0,892857143;-0,071428571;-0,114177489;0,071428618
11;19;0,785714286;4,75;0;-0,2213203;-0,042748871;-0,178571429;1;3,88578E-16;-0,221320346;-0,107142857;-0,071428571;-0,114177489;0,071428618
11;20;0,928571429;9,02;0;-0,2213203;-0,042748871;-0,178571429;1;3,88578E-16;-0,221320346;-0,107142857;-0,071428571;-0,114177489;0,071428618
11;21;107.142.857.142.857;8,87;0;-0,2213203;-0,042748871;-0,178571429;1;3,88578E-16;-0,221320346;-0,107142857;-0,071428571;-0,114177489;0,071428618
11;22;121.428.571.428.571;1,85;1;0,7786797;-0,042748871;0,821428571;1;0;0,778679654;0,892857143;-0,071428571;-0,114177489;0,071428618
11;23;135.714.285.714.286;2,72;0;-0,2213203;-0,042748871;-0,178571429;1;3,88578E-16;-0,221320346;-0,107142857;-0,071428571;-0,114177489;0,071428618
11;24;1,5;2,8;1;0,7786797;-0,042748871;0,821428571;1;0;0,778679654;0,892857143;-0,071428571;-0,114177489;0,071428618
11;25;164.285.714.285.714;4,58;0;-0,2213203;-0,042748871;-0,178571429;1;3,88578E-16;-0,221320346;-0,107142857;-0,071428571;-0,114177489;0,071428618
11;26;178.571.428.571.429;6,46;0;-0,2213203;-0,042748871;-0,178571429;1;3,88578E-16;-0,221320346;-0,107142857;-0,071428571;-0,114177489;0,071428618
11;27;192.857.142.857.143;4,29;0;-0,2213203;-0,042748871;-0,178571429;1;3,88578E-16;-0,221320346;-0,107142857;-0,071428571;-0,114177489;0,071428618
12;0;-192.857.142.857.143;7,98;0;-0,2213203;-0,078463157;-0,142857143;1;0;-0,221320346;-0,107142857;-0,035714286;-0,114177489;0,035714332
12;1;-178.571.428.571.429;6,36;0;-0,2213203;-0,078463157;-0,142857143;1;0;-0,221320346;-0,107142857;-0,035714286;-0,114177489;0,035714332
12;2;-164.285.714.285.714;6,77;0;-0,2213203;-0,078463157;-0,142857143;1;0;-0,221320346;-0,107142857;-0,035714286;-0,114177489;0,035714332
12;3;-1,5;3,44;0;-0,2213203;-0,078463157;-0,142857143;1;0;-0,221320346;-0,107142857;-0,035714286;-0,114177489;0,035714332
12;4;-135.714.285.714.286;7,18;0;-0,2213203;-0,078463157;-0,142857143;1;0;-0,221320346;-0,107142857;-0,035714286;-0,114177489;0,035714332
12;5;-121.428.571.428.571;4,01;0;-0,2213203;-0,078463157;-0,142857143;1;0;-0,221320346;-0,107142857;-0,035714286;-0,114177489;0,035714332
12;6;-107.142.857.142.857;9,85;0;-0,2213203;-0,078463157;-0,142857143;1;0;-0,221320346;-0,107142857;-0,035714286;-0,114177489;0,035714332
12;7;-0,928571429;5,84;1;0,7786797;-0,078463157;0,857142857;1;0;0,778679654;0,892857143;-0,035714286;-0,114177489;0,035714332
12;8;-0,785714286;6,45;0;-0,2213203;-0,078463157;-0,142857143;1;0;-0,221320346;-0,107142857;-0,035714286;-0,114177489;0,035714332
12;9;-0,642857143;6,9;0;-0,2213203;-0,078463157;-0,142857143;1;0;-0,221320346;-0,107142857;-0,035714286;-0,114177489;0,035714332
12;10;-0,5;5,87;0;-0,2213203;-0,078463157;-0,142857143;1;0;-0,221320346;-0,107142857;-0,035714286;-0,114177489;0,035714332
12;11;-0,357142857;5,69;0;-0,2213203;-0,078463157;-0,142857143;1;0;-0,221320346;-0,107142857;-0,035714286;-0,114177489;0,035714332
12;12;-0,214285714;6,74;0;-0,2213203;-0,078463157;-0,142857143;1;0;-0,221320346;-0,107142857;-0,035714286;-0,114177489;0,035714332
12;13;-0,071428571;4,39;0;-0,2213203;-0,078463157;-0,142857143;1;0;-0,221320346;-0,107142857;-0,035714286;-0,114177489;0,035714332
12;14;0,071428571;4,72;0;-0,2213203;-0,078463157;-0,142857143;1;0;-0,221320346;-0,107142857;-0,035714286;-0,114177489;0,035714332
12;15;0,214285714;5,59;0;-0,2213203;-0,078463157;-0,142857143;1;0;-0,221320346;-0,107142857;-0,035714286;-0,114177489;0,035714332
12;16;0,357142857;2,91;0;-0,2213203;-0,078463157;-0,142857143;1;0;-0,221320346;-0,107142857;-0,035714286;-0,114177489;0,035714332
12;17;0,5;6,68;1;0,7786797;-0,078463157;0,857142857;1;0;0,778679654;0,892857143;-0,035714286;-0,114177489;0,035714332
12;18;0,642857143;3,67;0;-0,2213203;-0,078463157;-0,142857143;1;0;-0,221320346;-0,107142857;-0,035714286;-0,114177489;0,035714332
12;19;0,785714286;7,76;0;-0,2213203;-0,078463157;-0,142857143;1;0;-0,221320346;-0,107142857;-0,035714286;-0,114177489;0,035714332
12;20;0,928571429;7,97;0;-0,2213203;-0,078463157;-0,142857143;1;0;-0,221320346;-0,107142857;-0,035714286;-0,114177489;0,035714332
12;21;107.142.857.142.857;7,81;0;-0,2213203;-0,078463157;-0,142857143;1;0;-0,221320346;-0,107142857;-0,035714286;-0,114177489;0,035714332
12;22;121.428.571.428.571;7,19;0;-0,2213203;-0,078463157;-0,142857143;1;0;-0,221320346;-0,107142857;-0,035714286;-0,114177489;0,035714332
12;23;135.714.285.714.286;1,86;0;-0,2213203;-0,078463157;-0,142857143;1;0;-0,221320346;-0,107142857;-0,035714286;-0,114177489;0,035714332
12;24;1,5;3,71;0;-0,2213203;-0,078463157;-0,142857143;1;0;-0,221320346;-0,107142857;-0,035714286;-0,114177489;0,035714332
12;25;164.285.714.285.714;8,4;1;0,7786797;-0,078463157;0,857142857;1;0;0,778679654;0,892857143;-0,035714286;-0,114177489;0,035714332
12;26;178.571.428.571.429;10;0;-0,2213203;-0,078463157;-0,142857143;1;0;-0,221320346;-0,107142857;-0,035714286;-0,114177489;0,035714332
12;27;192.857.142.857.143;7,63;1;0,7786797;-0,078463157;0,857142857;1;0;0,778679654;0,892857143;-0,035714286;-0,114177489;0,035714332
